"城市","性别","出生年份","受教育水平","全年总收入","全年职业.劳动收入","政治面貌","住房面积","房屋产权","拥有房产数","身高","体重","户口","每周工作时间","家庭全年总收入","家庭房产数","婚姻状况","第一次结婚年份","父亲受教育程度","母亲受教育程度","结婚年龄","是否入党"
"广东省","女",1981,"初中","240000","240000","群众",9998,"否",0,175,140,"农业户口",998,"240000",0,"初婚有配偶",2002,"初中","初中",21,0
"广东省","男",1956,"没有受过任何教育","20000","20000","群众",30,"否",0,166,113,"农业户口",40,"拒绝回答",0,"初婚有配偶",1984,"小学","没有受过任何教育",28,0
"广东省","女",1951,"没有受过任何教育","1200","0","群众",13,"否",0,160,123,"农业户口",0,"20000",2,"初婚有配偶",1976,"没有受过任何教育","没有受过任何教育",25,0
"广东省","女",1945,"初中","7200","7200","群众",9998,"是",5,155,102,"居民户口（以前是非农业户口）",0,"不知道",5,"初婚有配偶",1964,"不知道","没有受过任何教育",19,0
"广东省","男",1957,"普通高中","24000","24000","群众",50,"否",0,172,130,"居民户口（以前是非农业户口）",40,"84000",1,"初婚有配偶",1988,"不知道","初中",31,0
"广东省","女",1952,"没有受过任何教育","24000","0","群众",143,"否",0,160,130,"居民户口（以前是农业户口）",0,"60000",1,"初婚有配偶",1977,"没有受过任何教育","没有受过任何教育",25,0
"广东省","男",1981,"初中","55000","55000","群众",80,"是",2,173,150,"农业户口",56,"90000",2,"初婚有配偶",2005,"小学","小学",24,0
"广东省","女",1973,"初中","0","0","群众",480,"是",1,160,120,"农业户口",0,"100000",2,"初婚有配偶",1994,"小学","小学",21,0
"广东省","女",1956,"普通高中","0","0","群众",80,"否",0,157,90,"居民户口（以前是非农业户口）",0,"0",1,"初婚有配偶",1980,"没有受过任何教育","没有受过任何教育",24,0
"广东省","男",1969,"大学专科（成人高等教育）","50000","50000","群众",43,"否",0,170,65,"居民户口（以前是非农业户口）",0,"80000",0,"初婚有配偶",1997,"初中","中专",28,0
"广东省","男",1948,"初中","120000","120000","群众",78,"否",0,167,64,"居民户口（以前是非农业户口）",0,"250000",3,"初婚有配偶",1970,"私塾、扫盲班","私塾、扫盲班",22,0
"广东省","女",1963,"普通高中","40000","40000","群众",119,"否",0,165,115,"非农业户口",0,"100000",1,"初婚有配偶",1990,"拒绝回答","初中",27,0
"广东省","女",1971,"初中","8000","8000","群众",130,"否",0,160,110,"农业户口",5,"25000",0,"初婚有配偶",1994,"没有受过任何教育","没有受过任何教育",23,0
"广东省","女",1954,"大学专科（正规高等教育）","36000","0","共产党员",45,"否",0,150,82,"居民户口（以前是非农业户口）",0,"72000",1,"初婚有配偶",1982,"普通高中","小学",28,0
"广东省","女",1977,"大学专科（正规高等教育）","60000","60000","群众",119,"否",0,160,120,"非农业户口",0,"50000",1,"初婚有配偶",2007,"初中","初中",30,0
"广东省","女",1990,"初中","0","0","群众",600,"否",0,158,100,"农业户口",0,"拒绝回答",5,"初婚有配偶",2010,"初中","初中",20,0
"广东省","女",1965,"小学","6000","0","群众",48,"否",0,160,136,"居民户口（以前是非农业户口）",20,"11000",0,"丧偶",1999,"没有受过任何教育","没有受过任何教育",34,0
"广东省","女",1951,"初中","42000","0","群众",500,"是",1,156,116,"农业户口",0,"42000",1,"初婚有配偶",1974,"不知道","没有受过任何教育",23,0
"广东省","女",1958,"小学","36000","36000","群众",34,"否",0,158,126,"非农业户口",0,"120000",0,"初婚有配偶",1988,"小学","没有受过任何教育",30,0
"广东省","女",1967,"普通高中","0","0","群众",110,"否",0,155,110,"居民户口（以前是非农业户口）",0,"150000",1,"初婚有配偶",1997,"小学","普通高中",30,0
"广东省","女",1956,"普通高中","36000","36000","群众",70,"否",0,158,110,"居民户口（以前是非农业户口）",0,"80000",0,"初婚有配偶",1983,"私塾、扫盲班","没有受过任何教育",27,0
"广东省","女",1977,"大学本科（正规高等教育）","拒绝回答","拒绝回答","共青团员",83,"否",0,155,998,"居民户口（以前是非农业户口）",0,"拒绝回答",2,"初婚有配偶",2009,"中专","小学",32,0
"广东省","女",1961,"初中","20988","0","群众",38,"否",0,160,110,"居民户口（以前是非农业户口）",0,"96000",0,"离婚",1987,"没有受过任何教育","不知道",26,0
"广东省","女",1957,"没有受过任何教育","12000","6000","群众",50,"是",1,150,130,"农业户口",21,"不知道",1,"初婚有配偶",1979,"没有受过任何教育","没有受过任何教育",22,0
"广东省","女",1949,"没有受过任何教育","0","0","群众",65,"否",0,160,115,"农业户口",0,"不知道",0,"初婚有配偶",1965,"没有受过任何教育","没有受过任何教育",16,0
"广东省","女",1952,"初中","1200","0","群众",80,"否",0,149,86,"农业户口",0,"不知道",1,"初婚有配偶",1975,"没有受过任何教育","没有受过任何教育",23,0
"广东省","女",1984,"小学","25000","25000","群众",120,"是",1,161,110,"农业户口",48,"50000",1,"初婚有配偶",2009,"小学","小学",25,0
"广东省","男",1967,"初中","100000","100000","群众",85,"是",1,175,150,"非农业户口",55,"200000",1,"初婚有配偶",2005,"不知道","不知道",38,0
"广东省","女",1969,"大学专科（成人高等教育）","45000","45000","共产党员",70,"是",1,164,120,"居民户口（以前是非农业户口）",35,"80000",1,"初婚有配偶",1998,"小学","小学",29,0
"广东省","女",1975,"小学","不知道","不知道","群众",80,"否",0,160,150,"农业户口",21,"不知道",1,"初婚有配偶",2000,"小学","小学",25,0
"广东省","男",1977,"大学本科（正规高等教育）","150000","150000","共产党员",83,"是",2,172,135,"非农业户口",40,"250000",2,"初婚有配偶",2007,"大学专科（正规高等教育）","大学专科（正规高等教育）",30,0
"广东省","女",1934,"小学","1320","0","群众",26,"否",0,156,90,"农业户口",0,"不知道",99,"丧偶",1956,"不知道","不知道",22,0
"广东省","女",1950,"普通高中","40000","0","共产党员",25,"否",0,153,110,"居民户口（以前是非农业户口）",0,"40000",0,"丧偶",1981,"小学","没有受过任何教育",31,0
"广东省","女",1983,"大学本科（正规高等教育）","50000","50000","共产党员",90,"否",0,160,124,"居民户口（以前是非农业户口）",40,"100000",0,"初婚有配偶",2009,"普通高中","普通高中",26,0
"广东省","女",1958,"普通高中","36000","36000","群众",61,"是",2,150,88,"居民户口（以前是非农业户口）",0,"72000",2,"初婚有配偶",1987,"私塾、扫盲班","小学",29,0
"广东省","男",1972,"研究生及以上","200000","200000","群众",90,"否",0,173,130,"非农业户口",40,"400000",0,"初婚有配偶",1998,"不知道","小学",26,0
"广东省","女",1969,"初中","0","0","群众",58,"是",1,160,185,"农业户口",0,"60000",1,"初婚有配偶",1989,"没有受过任何教育","没有受过任何教育",20,0
"广东省","女",1949,"小学","60000","0","群众",174,"是",1,155,120,"居民户口（以前是农业户口）",0,"144000",1,"同居",1967,"没有受过任何教育","没有受过任何教育",18,0
"广东省","女",1974,"没有受过任何教育","9600","9600","群众",80,"否",0,150,95,"农业户口",56,"30000",1,"初婚有配偶",2003,"不知道","没有受过任何教育",29,0
"广东省","女",1967,"小学","0","0","群众",96,"否",0,154,104,"农业户口",0,"75000",1,"初婚有配偶",1994,"初中","没有受过任何教育",27,0
"广东省","男",1978,"中专","24000","24000","群众",52,"否",0,170,130,"居民户口（以前是非农业户口）",0,"100000",1,"初婚有配偶",2003,"普通高中","小学",25,0
"广东省","男",1983,"初中","15000","15000","群众",36,"否",0,172,120,"农业户口",40,"50000",1,"初婚有配偶",2014,"小学","小学",31,0
"广东省","女",1985,"普通高中","拒绝回答","拒绝回答","群众",55,"否",0,155,95,"居民户口（以前是农业户口）",0,"拒绝回答",0,"初婚有配偶",2013,"普通高中","初中",28,0
"广东省","女",1975,"小学","40000","40000","群众",67,"否",0,160,124,"农业户口",63,"100000",0,"初婚有配偶",1993,"小学","小学",18,0
"广东省","女",1969,"大学本科（正规高等教育）","96000","96000","群众",60,"否",0,160,105,"居民户口（以前是非农业户口）",40,"204000",1,"初婚有配偶",1992,"小学","小学",23,0
"广东省","女",1975,"初中","30000","30000","群众",15,"是",1,160,100,"农业户口",45,"80000",1,"初婚有配偶",1999,"小学","小学",24,0
"广东省","男",1983,"大学专科（正规高等教育）","不知道","不知道","群众",300,"否",0,168,120,"居民户口（以前是农业户口）",40,"拒绝回答",1,"初婚有配偶",2007,"初中","小学",24,0
"广东省","女",1962,"中专","60000","0","群众",200,"是",1,155,90,"居民户口（以前是非农业户口）",0,"250000",1,"初婚有配偶",1990,"小学","小学",28,0
"广东省","女",1984,"初中","0","0","群众",75,"否",0,158,120,"农业户口",0,"不知道",1,"初婚有配偶",2010,"初中","没有受过任何教育",26,0
"广东省","女",1990,"中专","30000","0","群众",30,"否",0,156,94,"非农业户口",0,"40000",0,"初婚有配偶",2015,"小学","小学",25,0
"广东省","男",1981,"大学本科（成人高等教育）","40000","40000","群众",50,"否",0,172,172,"居民户口（以前是非农业户口）",40,"80000",1,"初婚有配偶",2011,"普通高中","大学本科（正规高等教育）",30,0
"广东省","女",1977,"没有受过任何教育","84000","84000","群众",128,"否",0,162,108,"非农业户口",40,"240000",2,"初婚有配偶",2004,"私塾、扫盲班","私塾、扫盲班",27,0
"广东省","女",1967,"大学专科（成人高等教育）","30000","30000","共产党员",50,"否",0,158,98,"非农业户口",0,"150000",1,"初婚有配偶",1989,"初中","小学",22,0
"广东省","女",1934,"没有受过任何教育","0","0","群众",65,"否",0,150,100,"居民户口（以前是农业户口）",0,"不知道",1,"丧偶",1955,"不知道","不知道",21,0
"广东省","女",1985,"普通高中","0","0","群众",180,"否",0,154,118,"农业户口",0,"不知道",1,"初婚有配偶",2010,"初中","普通高中",25,0
"广东省","女",1992,"初中","10000","10000","群众",120,"否",0,166,140,"农业户口",56,"40000",0,"初婚有配偶",2012,"小学","小学",20,0
"广东省","男",1946,"小学","10000","10000","群众",100,"否",0,174,120,"非农业户口",0,"100000",0,"丧偶",1967,"小学","小学",21,0
"广东省","男",1978,"大学专科（正规高等教育）","80000","80000","共产党员",65,"是",1,175,140,"非农业户口",8,"150000",3,"初婚有配偶",2010,"普通高中","普通高中",32,0
"广东省","女",1962,"初中","40000","40000","群众",60,"否",0,160,120,"居民户口（以前是非农业户口）",0,"200000",1,"初婚有配偶",1986,"小学","没有受过任何教育",24,0
"广东省","男",1970,"大学专科（成人高等教育）","200000","160000","共产党员",140,"是",3,171,160,"居民户口（以前是农业户口）",40,"250000",4,"初婚有配偶",1993,"小学","小学",23,0
"广东省","女",1951,"初中","42000","0","群众",122,"否",0,158,98,"非农业户口",0,"142000",1,"丧偶",1980,"私塾、扫盲班","私塾、扫盲班",29,0
"广东省","男",1984,"大学本科（正规高等教育）","50000","50000","共产党员",90,"否",0,170,126,"居民户口（以前是非农业户口）",40,"100000",1,"初婚有配偶",2015,"初中","初中",31,0
"广东省","女",1970,"大学本科（成人高等教育）","40000","40000","共产党员",30,"否",0,154,100,"居民户口（以前是非农业户口）",40,"80000",0,"初婚有配偶",2000,"中专","初中",30,0
"广东省","男",1949,"大学本科（成人高等教育）","34320","0","群众",89,"是",1,170,135,"非农业户口",0,"72000",1,"初婚有配偶",1977,"私塾、扫盲班","小学",28,0
"广东省","男",1972,"没有受过任何教育","20000","20000","群众",200,"否",0,167,120,"农业户口",70,"37000",0,"初婚有配偶",1995,"没有受过任何教育","没有受过任何教育",23,0
"广东省","女",1961,"小学","0","0","群众",320,"否",0,160,150,"农业户口",0,"30000",1,"初婚有配偶",1983,"没有受过任何教育","小学",22,0
"广东省","女",1969,"初中","120000","120000","群众",80,"是",2,150,109,"居民户口（以前是非农业户口）",48,"120000",2,"初婚有配偶",1990,"小学","没有受过任何教育",21,0
"广东省","男",1963,"小学","42000","42000","共产党员",35,"是",1,170,150,"农业户口",42,"60000",1,"初婚有配偶",1985,"没有受过任何教育","没有受过任何教育",22,0
"广东省","女",1993,"中专","拒绝回答","拒绝回答","共青团员",140,"否",0,160,110,"农业户口",0,"全年全家总收入高于百万位数",2,"初婚有配偶",2017,"初中","小学",24,0
"广东省","女",1962,"初中","不适用","不适用","群众",70,"否",0,160,120,"农业户口",0,"96000",1,"丧偶",1982,"小学","小学",20,0
"广东省","女",1973,"大学专科（成人高等教育）","100000","100000","群众",50,"是",2,171,138,"居民户口（以前是非农业户口）",40,"180000",2,"初婚有配偶",2000,"普通高中","初中",27,0
"广东省","男",1946,"小学","3000","0","群众",120,"否",0,160,120,"居民户口（以前是农业户口）",0,"12000",1,"再婚有配偶",1966,"小学","没有受过任何教育",20,0
"广东省","女",1975,"小学","18000","18000","群众",80,"是",1,152,135,"农业户口",70,"80000",2,"初婚有配偶",1995,"初中","没有受过任何教育",20,0
"广东省","男",1952,"小学","36000","36000","群众",50,"否",0,160,100,"居民户口（以前是非农业户口）",40,"72000",0,"初婚有配偶",1987,"没有受过任何教育","没有受过任何教育",35,0
"广东省","女",1947,"初中","0","0","群众",22,"否",0,150,110,"农业户口",0,"不知道",4,"丧偶",1967,"不知道","没有受过任何教育",20,0
"广东省","女",1983,"大学专科（成人高等教育）","60000","60000","群众",30,"是",1,156,126,"居民户口（以前是非农业户口）",0,"200000",1,"初婚有配偶",2010,"普通高中","小学",27,0
